,compound_id,standard_inchi_key,target_id,standard_type,standard_relation,standard_value,assay_format,assaytype
814,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,927.0,,binding
815,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,2380.0,,binding
816,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,>,10000.0,,binding
817,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,3.5,,binding
818,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,3.9,,binding
819,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,4.8,cell_free,binding
820,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,278.0,,binding
821,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,314.0,cell_free,binding
822,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P02767,Kd,=,357.0,,binding
823,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P00746,Kd,=,16.98,cell_based,binding
824,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P00746,Kd,=,18.85,cell_based,binding
825,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P00746,Kd,=,2210.0,cell_based,binding
826,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P00746,Kd,=,12000.0,cell_based,binding
827,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O95931,Kd,=,97.0,,binding
828,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O95931,Kd,=,10300.0,,binding
829,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O95503,Kd,=,610.0,,binding
830,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,0.465,,binding
831,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,0.55,,binding
832,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,1.262,,binding
833,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,1.5290000000000001,,binding
834,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,1.817,,binding
835,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,1.88,,binding
836,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,1.985,,binding
837,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.0140000000000002,,binding
838,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.0269999999999997,,binding
839,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.281,,binding
840,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.3,,binding
841,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.78,,binding
842,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2.805,,binding
843,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,3.72,,binding
844,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,3.8080000000000003,,binding
845,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,4.565,,binding
846,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,4.913,,binding
847,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,4.938,,binding
848,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.003,cell_based,binding
849,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.135,,binding
850,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.397,cell_based,binding
851,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.645,cell_based,binding
852,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.85,,binding
853,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,5.855,,binding
854,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,6.745,,binding
855,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,6.835,,binding
856,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.16,cell_based,binding
857,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.252000000000001,,binding
858,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.582999999999999,,binding
859,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.61,,binding
860,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.735,,binding
861,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,7.76,,binding
862,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,8.638,,binding
863,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,8.96,,binding
864,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,9.787,cell_based,binding
865,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.07,,binding
866,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.4,cell_based,binding
867,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.67,cell_based,binding
868,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.69,,binding
869,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.82,,binding
870,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,13.9,cell_based,binding
871,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,14.03,cell_based,binding
872,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,14.5,cell_based,binding
873,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,14.65,,binding
874,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,14.7,,binding
875,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,15.0,,binding
876,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,15.0,cell_based,binding
877,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,15.3,cell_based,binding
878,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,15.33,,binding
879,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,15.61,,binding
880,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,16.3,cell_based,binding
881,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,17.91,,binding
882,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,18.4,,binding
883,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,18.54,,binding
884,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,18.59,,binding
885,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,20.21,,binding
886,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,20.38,,binding
887,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,20.9,,binding
888,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,20.99,,binding
889,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,22.99,,binding
890,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,23.05,,binding
891,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,23.4,,binding
892,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,24.2,,binding
893,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,24.35,cell_based,binding
894,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,27.03,cell_based,binding
895,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,29.95,cell_based,binding
896,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,33.12,,binding
897,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,33.43,cell_based,binding
898,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,34.21,,binding
899,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,34.33,cell_based,binding
900,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,37.2,,binding
901,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,37.4,,binding
902,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,37.93,,binding
903,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,38.03,,binding
904,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,42.4,cell_based,binding
905,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,44.5,cell_based,binding
906,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,44.75,cell_based,binding
907,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,45.75,,binding
908,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,48.45,cell_based,binding
909,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,53.94,,binding
910,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,55.05,,binding
911,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,55.17,cell_based,binding
912,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,56.5,,binding
913,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,77.49,,binding
914,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,83.1,cell_based,binding
915,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,85.35,,binding
916,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,90.13,,binding
917,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,106.77,cell_based,binding
918,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,115.5,cell_based,binding
919,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,116.53,cell_based,binding
920,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,120.33,cell_based,binding
921,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,130.65,,binding
922,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,135.7,,binding
923,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,141.33,,binding
924,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,150.0,,binding
925,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,152.0,cell_based,binding
926,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,172.5,,binding
927,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,177.95,cell_based,binding
928,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,179.0,,binding
929,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,179.0,cell_based,binding
930,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,182.5,cell_based,binding
931,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,187.0,,binding
932,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,191.5,cell_based,binding
933,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,192.45,,binding
934,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,265.0,cell_based,binding
935,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,284.0,cell_based,binding
936,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,299.0,cell_based,binding
937,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,309.0,cell_based,binding
938,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,311.0,,binding
939,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,333.67,,binding
940,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O77669,Kd,=,2387.5,,binding
941,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,6090.0,,binding
942,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,6100.0,,binding
943,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,12300.0,,binding
944,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,15790.0,,binding
945,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,15800.0,,binding
946,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,15870.0,,binding
947,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,15900.0,,binding
948,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,20100.0,,binding
949,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,20900.0,,binding
950,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,28800.0,,binding
951,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,30000.0,,binding
952,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,33500.0,,binding
953,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,44700.0,,binding
954,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,72800.0,,binding
955,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,187300.0,,binding
956,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,4800.0,,binding
957,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,5700.0,,binding
958,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,6200.0,,binding
959,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,6700.0,,binding
960,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,7000.0,,binding
961,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,7800.0,,binding
962,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,8000.0,,binding
963,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,8400.0,,binding
964,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,8800.0,,binding
965,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,9200.0,,binding
966,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,11000.0,,binding
967,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,12000.0,,binding
968,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,14000.0,,binding
969,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,15000.0,,binding
970,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O69002,Kd,=,21000.0,,binding
971,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O43613,Kd,=,0.94,,binding
972,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O43613,Kd,=,4.74,,binding
973,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,170.0,,binding
974,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,420.0,,binding
975,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,980.0,,binding
976,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,1450.0,,binding
977,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,1700.0,,binding
978,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,1740.0,,binding
979,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,2200.0,,binding
980,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,2400.0,,binding
981,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,2600.0,,binding
982,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,3570.0,,binding
983,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O15530,Kd,=,31280.0,,binding
984,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,7.5,,binding
985,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,12.29,,binding
986,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,13.0,,binding
987,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,13.79,,binding
988,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,15.0,,binding
989,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,16.0,,binding
990,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,18.0,,binding
991,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,20.51,,binding
992,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,34.0,,binding
993,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,39.0,,binding
994,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,40.0,,binding
995,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,49.0,,binding
996,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,51.0,,binding
997,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,78.9,,binding
998,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,81.97,,binding
999,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,86.03,,binding
1000,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,110.29,,binding
1001,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,138.4,,binding
1002,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,247.33,,binding
1003,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,299.0,,binding
1004,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,334.12,,binding
1005,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,381.1,,binding
1006,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,1908.0,,binding
1007,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,12766.11,,binding
1008,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O14965,Kd,=,5.0,cell_based,binding
1009,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"O00329, P27986",Kd,=,23.0,cell_based,binding
1010,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,11.0,,binding
1011,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,20.0,,binding
1012,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,48.0,,binding
1013,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,49.0,,binding
1014,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,59.0,,binding
1015,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,73.0,,binding
1016,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,138.0,,binding
1017,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,171.0,,binding
1018,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,174.0,,binding
1019,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,178.0,,binding
1020,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,225.0,,binding
1021,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,316.0,,binding
1022,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,513.0,,binding
1023,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,10965.0,,binding
1024,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00329,Kd,=,12589.0,,binding
1025,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,O00257,Kd,=,94.0,,binding
1026,CHEMBL3669127,ADTXUBPKXFCUHW-UVTDQMKNSA-N,P63085,Kd,=,9300.0,,
1027,CHEMBL3669127,ADTXUBPKXFCUHW-UVTDQMKNSA-N,P47811,Kd,=,4500.0,,
1029,CHEMBL3605998,AHFNDPZJODGJTG-UHFFFAOYSA-N,P11103,Kd,<,30.0,,
1030,CHEMBL3669571,AIDAWRFKCJZKLP-UHFFFAOYSA-N,O43614,Kd,=,152.0,,
1031,CHEMBL3669571,AIDAWRFKCJZKLP-UHFFFAOYSA-N,O43613,Kd,=,1672.0,,
1032,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P52333,Kd,=,2.9,,
1033,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P52333,Kd,=,2.9,,
1034,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P52333,Kd,=,2.9,,
1035,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P52333,Kd,=,2.9,,
1036,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P43405,Kd,=,98.0,,
1037,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P43405,Kd,=,98.0,,
1038,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P23458,Kd,=,6.7,,
1039,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P23458,Kd,=,6.7,,
1040,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P23458,Kd,=,6.7,,
1041,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,P23458,Kd,=,6.7,,
1042,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,O60674,Kd,=,5.1,,
1043,CHEMBL3645119,AKRODORBCFIPKJ-UHFFFAOYSA-N,O60674,Kd,=,5.1,,
1044,CHEMBL3644493,ANFGJKWKGAPTFC-IUCAKERBSA-N,Q8T9Z7,Kd,=,5300.0,,
1045,CHEMBL3644493,ANFGJKWKGAPTFC-IUCAKERBSA-N,P00491,Kd,=,51.0,,
1046,CHEMBL3644494,ANFGJKWKGAPTFC-UHFFFAOYSA-N,Q8T9Z7,Kd,=,7400.0,,
1047,CHEMBL3644494,ANFGJKWKGAPTFC-UHFFFAOYSA-N,P00491,Kd,=,789.0,,
1048,CHEMBL490282,AOFDJZQAOKXDRB-UHFFFAOYSA-N,Q8T9Z7,Kd,=,2000.0,,
1049,CHEMBL490282,AOFDJZQAOKXDRB-UHFFFAOYSA-N,P00491,Kd,=,3.7,,
1050,CHEMBL53463,AOJJSUZBOXZQNB-TZSSRYMLSA-N,P06494,Kd,=,11000000.0,,binding
1051,CHEMBL3139629,AQPOAKIXGJAWQW-UHFFFAOYSA-N,Q00987,Kd,=,500.0,,
1052,CHEMBL1379384,ARAPWKABKMIXFP-UHFFFAOYSA-N,C7C422,Kd,=,2089296.13,,
1053,CHEMBL1379384,ARAPWKABKMIXFP-UHFFFAOYSA-N,C7C422,Kd,=,2100000.0,,
1054,CHEMBL3606021,ARYVAQSYRLZVQD-UHFFFAOYSA-N,P11103,Kd,<,10.0,,
1055,CHEMBL3665720,ATDRTNDYIVXCCF-KRWDZBQOSA-N,O43614,Kd,=,498.0,,
1056,CHEMBL3665720,ATDRTNDYIVXCCF-KRWDZBQOSA-N,O43613,Kd,=,19.0,,
1057,CHEMBL490081,AZMNDLXJAAHUEZ-UHFFFAOYSA-N,Q8T9Z7,Kd,=,210.0,,
1058,CHEMBL490081,AZMNDLXJAAHUEZ-UHFFFAOYSA-N,P00491,Kd,=,14.1,,
1059,CHEMBL3698977,AZXKIFDWCMPCMU-FZNQNYSPSA-N,P11103,Kd,=,13.0,,
1060,CHEMBL3698978,AZXKIFDWCMPCMU-KOMQPUFPSA-N,P11103,Kd,=,20.0,,
1061,CHEMBL191334,BDUHCSBCVGXTJM-WUFINQPMSA-N,Q00987,Kd,=,35.0,,
1062,CHEMBL191334,BDUHCSBCVGXTJM-WUFINQPMSA-N,P10415,Kd,=,15000.0,,
1063,CHEMBL1198405,BEKCHDAUQRKKOP-UHFFFAOYSA-N,O95931,Kd,=,23800.0,,
1064,CHEMBL1198405,BEKCHDAUQRKKOP-UHFFFAOYSA-N,O95931,Kd,=,500000.0,,
1065,CHEMBL3669535,BETCEEBWLSLULS-UHFFFAOYSA-N,O43614,Kd,=,160.0,,
1066,CHEMBL3669535,BETCEEBWLSLULS-UHFFFAOYSA-N,O43613,Kd,>,10000.0,,
1067,CHEMBL3665703,BEZZNQFBPGIIIH-INIZCTEOSA-N,O43614,Kd,=,75.0,,
1068,CHEMBL3665703,BEZZNQFBPGIIIH-INIZCTEOSA-N,O43614,Kd,=,90.0,,
1069,CHEMBL3665703,BEZZNQFBPGIIIH-INIZCTEOSA-N,O43613,Kd,=,22.0,,
1070,CHEMBL3665703,BEZZNQFBPGIIIH-INIZCTEOSA-N,O43613,Kd,=,61.0,,
1071,CHEMBL3665684,BGWNIXVFBMYDPG-AWEZNQCLSA-N,O43614,Kd,=,477.0,,
1072,CHEMBL3665684,BGWNIXVFBMYDPG-AWEZNQCLSA-N,O43613,Kd,=,114.0,,
1073,CHEMBL3605984,BIQGCSULLOYSIK-UHFFFAOYSA-N,P11103,Kd,<,30.0,,
1074,CHEMBL3680811,BJVVNEYHVCHMBX-NJCBQTTNSA-N,P17931,Kd,=,230.0,,
1075,CHEMBL3680811,BJVVNEYHVCHMBX-NJCBQTTNSA-N,P09382,Kd,=,1900.0,,
1076,CHEMBL3665711,BKUJJMIDYHPYMQ-HNNXBMFYSA-N,O43614,Kd,=,7.0,,
1077,CHEMBL3665711,BKUJJMIDYHPYMQ-HNNXBMFYSA-N,O43613,Kd,=,11.0,,
1078,CHEMBL608533,BMGQWWVMWDBQGC-IIFHNQTCSA-N,O14965,Kd,=,19.29,,binding
1079,CHEMBL3680814,BNDLDBUKZQZARD-GAIITQPDSA-N,P17931,Kd,=,550.0,,
1080,CHEMBL3680814,BNDLDBUKZQZARD-GAIITQPDSA-N,P09382,Kd,=,350.0,,
1081,CHEMBL569062,BNYWBSPWOHMZNE-JTQLQIEISA-N,P80193,Kd,=,55000.0,,
1082,CHEMBL568873,BNYWBSPWOHMZNE-SNVBAGLBSA-N,P80193,Kd,=,144000.0,,
1083,CHEMBL3698995,BRYKCYDBAKXODO-UHFFFAOYSA-N,P11103,Kd,<,30.0,,
